13065	0.00466200000000000
13075	1.00000000000000e-08
13085	0.00741200000000000
13095	1.00000000000000e-08
13105	0.00381000000000000
13115	0.00770200000000000
13125	0.0191000000000000
13135	0.0151700000000000
13145	0.0100500000000000
13155	1.00000000000000e-08
13165	1.00000000000000e-08
13175	1.00000000000000e-08
13185	0.00886200000000000
13195	1.00000000000000e-08
13205	0.0147800000000000
13215	1.00000000000000e-08
13225	0.00993600000000000
13235	1.00000000000000e-08
13245	1.00000000000000e-08
13255	1.00000000000000e-08
13265	0.00739000000000000
13275	1.00000000000000e-08
13285	1.00000000000000e-08
13295	0.0248600000000000
13305	1.00000000000000e-08
13315	1.00000000000000e-08
13325	1.00000000000000e-08
13335	0.00901200000000000
13345	1.00000000000000e-08
13355	1.00000000000000e-08
13365	1.00000000000000e-08
13375	0.00768700000000000
13385	1.00000000000000e-08
13395	0.0153000000000000
13405	0.0124900000000000
13415	0.0168000000000000
13425	0.000883600000000000
13435	1.00000000000000e-08
13445	0.00710500000000000
13455	0.00308600000000000
13465	0.00823500000000000
13475	0.00631000000000000
13485	0.00917700000000000
13495	0.0180600000000000
13505	0.00494600000000000
13515	1.00000000000000e-08
13525	1.00000000000000e-08
13535	1.00000000000000e-08
13545	0.00481900000000000
13555	1.00000000000000e-08
13565	0.00124900000000000
13575	1.00000000000000e-08
13585	0.00259500000000000
13595	0.0341400000000000
13605	0.0162700000000000
13615	1.00000000000000e-08
13625	0.0285000000000000
13635	0.0318200000000000
13645	0.00342800000000000
13655	1.00000000000000e-08
13665	0.00500700000000000
13675	0.00388200000000000
13685	1.00000000000000e-08
13695	1.00000000000000e-08
13705	1.00000000000000e-08
13715	1.00000000000000e-08
13725	1.00000000000000e-08
13735	1.00000000000000e-08
13745	1.00000000000000e-08
13755	0.00467900000000000
13765	1.00000000000000e-08
13775	1.00000000000000e-08
13785	1.00000000000000e-08
13795	1.00000000000000e-08
13805	1.00000000000000e-08
13815	0.00399400000000000
13825	0.0110400000000000
13835	1.00000000000000e-08
13845	0.0294500000000000
13855	1.00000000000000e-08
13865	0.00820600000000000
13875	0.00739400000000000
13885	0.0116300000000000
13895	1.00000000000000e-08
13905	1.00000000000000e-08
13915	1.00000000000000e-08
13925	1.00000000000000e-08
13935	1.00000000000000e-08
13945	1.00000000000000e-08
13955	1.00000000000000e-08
13965	0.0164500000000000
13975	0.00437400000000000
13985	1.00000000000000e-08
13995	1.00000000000000e-08
14005	1.00000000000000e-08
14015	1.00000000000000e-08
14025	0.0208000000000000
14035	0.00353900000000000
14045	0.00207700000000000
14055	0.0145200000000000
14065	0.00896100000000000
14075	1.00000000000000e-08
14085	1.00000000000000e-08
14095	0.0117700000000000
14105	0.000410000000000000
14115	0.00123100000000000
14125	1.00000000000000e-08
14135	1.00000000000000e-08
14145	1.00000000000000e-08
14155	0.00127600000000000
14165	1.00000000000000e-08
14175	0.0103300000000000
14185	0.00411300000000000
14195	0.0269800000000000
14205	0.00840500000000000
14215	1.00000000000000e-08
14225	0.00617000000000000
14235	0.0113200000000000
14245	1.00000000000000e-08
14255	0.00715100000000000
14265	1.00000000000000e-08
14275	1.00000000000000e-08
14285	1.00000000000000e-08
14295	1.00000000000000e-08
14305	0.0112500000000000
14315	1.00000000000000e-08
14325	0.00369100000000000
14335	0.00741500000000000
14345	0.0149300000000000
14355	0.00740100000000000
14365	1.00000000000000e-08
14375	0.00325400000000000
14385	1.00000000000000e-08
14395	0.0127500000000000
14405	1.00000000000000e-08
14415	1.00000000000000e-08
14425	1.00000000000000e-08
14435	1.00000000000000e-08
14445	0.0239300000000000
14455	0.00241300000000000
14465	0.00623200000000000
14475	1.00000000000000e-08
14485	0.00722300000000000
14495	0.00361800000000000
14505	0.00643200000000000
14515	1.00000000000000e-08
14525	1.00000000000000e-08
14535	1.00000000000000e-08
14545	0.0182000000000000
14555	0.00150900000000000
14565	0.000173000000000000
14575	0.0140200000000000
14585	0.00539800000000000
14595	1.00000000000000e-08
14605	1.00000000000000e-08
14615	0.000696300000000000
14625	1.00000000000000e-08
14635	0.0262500000000000
14645	0.00879000000000000
14655	1.00000000000000e-08
14665	0.00572700000000000
14675	1.00000000000000e-08
14685	1.00000000000000e-08
14695	0.0159700000000000
14705	1.00000000000000e-08
14715	1.00000000000000e-08
14725	0.00553600000000000
14735	0.00362400000000000
14745	0.00432300000000000
14755	1.00000000000000e-08
14765	0.000310200000000000
14775	0.00191600000000000
14785	0.0100000000000000
14795	0.00817000000000000
14805	0.00753300000000000
14815	0.0261800000000000
14825	0.00264900000000000
14835	1.00000000000000e-08
14845	1.00000000000000e-08
14855	0.0298200000000000
14865	0.0444800000000000
14875	0.0415500000000000
14885	0.105800000000000
14895	0.125900000000000
14905	0.129900000000000
14915	0.164800000000000
14925	0.161600000000000
14935	0.182800000000000
14945	0.198500000000000
14955	0.200400000000000
14965	0.220400000000000
14975	0.250000000000000
14985	0.293900000000000
14995	0.286700000000000
15005	0.255500000000000
15015	0.239600000000000
15025	0.183000000000000
15035	0.216800000000000
15045	0.204500000000000
15055	0.208000000000000
15065	0.206300000000000
15075	0.204400000000000
15085	0.238500000000000
15095	0.261500000000000
15105	0.326600000000000
15115	0.359300000000000
15125	0.433100000000000
15135	0.565400000000000
15145	0.672800000000000
15155	0.847000000000000
15165	0.989400000000000
15175	1.15400000000000
15185	1.22500000000000
15195	1.33300000000000
15205	1.39300000000000
15215	1.44400000000000
15225	1.40100000000000
15235	1.30200000000000
15245	1.19400000000000
15255	1.02500000000000
15265	0.902600000000000
15275	0.806600000000000
15285	0.748500000000000
15295	0.768500000000000
15305	0.802800000000000
15315	0.898600000000000
15325	0.961800000000000
15335	0.959600000000000
15345	0.896200000000000
15355	0.867100000000000
15365	0.814400000000000
15375	0.792400000000000
15385	0.797500000000000
15395	0.768600000000000
15405	0.726900000000000
15415	0.715900000000000
15425	0.702100000000000
15435	0.689100000000000
15445	0.714600000000000
15455	0.753600000000000
15465	0.782500000000000
15475	0.769800000000000
15485	0.776600000000000
15495	0.771400000000000
15505	0.804700000000000
15515	0.802100000000000
15525	0.812800000000000
15535	0.853700000000000
15545	0.886700000000000
15555	0.903800000000000
15565	0.974200000000000
15575	1.00400000000000
15585	1.04600000000000
15595	1.10000000000000
15605	1.16500000000000
15615	1.21400000000000
15625	1.31100000000000
15635	1.43400000000000
15645	1.48600000000000
15655	1.51300000000000
15665	1.59900000000000
15675	1.68800000000000
15685	1.72400000000000
15695	1.73400000000000
15705	1.80100000000000
15715	1.81500000000000
15725	1.83500000000000
15735	1.86500000000000
15745	1.89400000000000
15755	1.91700000000000
15765	1.95100000000000
15775	1.98100000000000
15785	2.01200000000000
15795	2.02900000000000
15805	2.06000000000000
15815	2.03800000000000
15825	1.98200000000000
15835	1.94200000000000
15845	1.89200000000000
15855	1.81500000000000
15865	1.73400000000000
15875	1.67300000000000
15885	1.58900000000000
15895	1.48400000000000
15905	1.36300000000000
15915	1.23100000000000
15925	1.15700000000000
15935	1.04600000000000
15945	0.959400000000000
15955	0.892800000000000
15965	0.922900000000000
15975	1.09300000000000
15985	1.19300000000000
15995	1.18600000000000
16005	1.16900000000000
16015	1.12000000000000
16025	1.08800000000000
16035	1.03200000000000
16045	0.994600000000000
16055	0.942700000000000
16065	0.909500000000000
16075	0.844700000000000
16085	0.805800000000000
16095	0.722200000000000
16105	0.697200000000000
16115	0.584400000000000
16125	0.545600000000000
