File,11AASE.txt
Date/Time,20-07-14/22:44
                              
Center,1556.5,nm
Span,500.0,nm
Start,1306.5,nm
Stop,1806.5,nm
Value in Vacuum
Resolution,1.0,nm
Act-Res,0.923,nm
VBW,1000,Hz
Average,Off
Smooth,Off
Smplg,501,pt
Opt.ATT,On
Dynamic Range,Normal
Normal



Trace,A
Memory,A
Start,1306.5,nm
Stop,1806.5,nm
1429.5,1.0000E-12,1.0000E-12
1430.5,0.1125E-5,1.0000E-12
1431.5,1.0000E-12,1.0000E-12
1432.5,0.3691E-6,1.0000E-12
1433.5,0.7415E-6,1.0000E-12
1434.5,0.1493E-5,1.0000E-12
1435.5,0.7401E-6,1.0000E-12
1436.5,1.0000E-12,1.0000E-12
1437.5,0.3254E-6,1.0000E-12
1438.5,1.0000E-12,1.0000E-12
1439.5,0.1275E-5,1.0000E-12
1440.5,1.0000E-12,1.0000E-12
1441.5,1.0000E-12,1.0000E-12
1442.5,1.0000E-12,1.0000E-12
1443.5,1.0000E-12,1.0000E-12
1444.5,0.2393E-5,1.0000E-12
1445.5,0.2413E-6,1.0000E-12
1446.5,0.6232E-6,1.0000E-12
1447.5,1.0000E-12,1.0000E-12
1448.5,0.7223E-6,1.0000E-12
1449.5,0.3618E-6,1.0000E-12
1450.5,0.6432E-6,1.0000E-12
1451.5,1.0000E-12,1.0000E-12
1452.5,1.0000E-12,1.0000E-12
1453.5,1.0000E-12,1.0000E-12
1454.5,0.1820E-5,1.0000E-12
1455.5,0.1509E-6,1.0000E-12
1456.5,0.1730E-7,1.0000E-12
1457.5,0.1402E-5,1.0000E-12
1458.5,0.5398E-6,1.0000E-12
1459.5,1.0000E-12,1.0000E-12
1460.5,1.0000E-12,1.0000E-12
1461.5,0.6963E-7,1.0000E-12
1462.5,1.0000E-12,1.0000E-12
1463.5,0.2625E-5,1.0000E-12
1464.5,0.8790E-6,1.0000E-12
1465.5,1.0000E-12,1.0000E-12
1466.5,0.5727E-6,1.0000E-12
1467.5,1.0000E-12,1.0000E-12
1468.5,1.0000E-12,1.0000E-12
1469.5,0.1597E-5,1.0000E-12
1470.5,1.0000E-12,1.0000E-12
1471.5,1.0000E-12,1.0000E-12
1472.5,0.5536E-6,1.0000E-12
1473.5,0.3624E-6,1.0000E-12
1474.5,0.4323E-6,1.0000E-12
1475.5,1.0000E-12,1.0000E-12
1476.5,0.3102E-7,1.0000E-12
1477.5,0.1916E-6,1.0000E-12
1478.5,1.0000E-6,1.0000E-12
1479.5,0.8170E-6,1.0000E-12
1480.5,0.7533E-6,1.0000E-12
1481.5,0.2618E-5,1.0000E-12
1482.5,0.2649E-6,1.0000E-12
1483.5,1.0000E-12,1.0000E-12
1484.5,1.0000E-12,1.0000E-12
1485.5,0.2982E-5,1.0000E-12
1486.5,0.4448E-5,1.0000E-12
1487.5,0.4155E-5,1.0000E-12
1488.5,0.1058E-4,1.0000E-12
1489.5,0.1259E-4,1.0000E-12
1490.5,0.1299E-4,1.0000E-12
1491.5,0.1648E-4,1.0000E-12
1492.5,0.1616E-4,1.0000E-12
1493.5,0.1828E-4,1.0000E-12
1494.5,0.1985E-4,1.0000E-12
1495.5,0.2004E-4,1.0000E-12
1496.5,0.2204E-4,1.0000E-12
1497.5,0.2500E-4,1.0000E-12
1498.5,0.2939E-4,1.0000E-12
1499.5,0.2867E-4,1.0000E-12
1500.5,0.2555E-4,1.0000E-12
1501.5,0.2396E-4,1.0000E-12
1502.5,0.1830E-4,1.0000E-12
1503.5,0.2168E-4,1.0000E-12
1504.5,0.2045E-4,1.0000E-12
1505.5,0.2080E-4,1.0000E-12
1506.5,0.2063E-4,1.0000E-12
1507.5,0.2044E-4,1.0000E-12
1508.5,0.2385E-4,1.0000E-12
1509.5,0.2615E-4,1.0000E-12
1510.5,0.3266E-4,1.0000E-12
1511.5,0.3593E-4,1.0000E-12
1512.5,0.4331E-4,1.0000E-12
1513.5,0.5654E-4,1.0000E-12
1514.5,0.6728E-4,1.0000E-12
1515.5,0.8470E-4,1.0000E-12
1516.5,0.9894E-4,1.0000E-12
1517.5,0.1154E-3,1.0000E-12
1518.5,0.1225E-3,1.0000E-12
1519.5,0.1333E-3,1.0000E-12
1520.5,0.1393E-3,1.0000E-12
1521.5,0.1444E-3,1.0000E-12
1522.5,0.1401E-3,1.0000E-12
1523.5,0.1302E-3,1.0000E-12
1524.5,0.1194E-3,1.0000E-12
1525.5,0.1025E-3,1.0000E-12
1526.5,0.9026E-4,1.0000E-12
1527.5,0.8066E-4,1.0000E-12
1528.5,0.7485E-4,1.0000E-12
1529.5,0.7685E-4,1.0000E-12
1530.5,0.8028E-4,1.0000E-12
1531.5,0.8986E-4,1.0000E-12
1532.5,0.9618E-4,1.0000E-12
1533.5,0.9596E-4,1.0000E-12
1534.5,0.8962E-4,1.0000E-12
1535.5,0.8671E-4,1.0000E-12
1536.5,0.8144E-4,1.0000E-12
1537.5,0.7924E-4,1.0000E-12
1538.5,0.7975E-4,1.0000E-12
1539.5,0.7686E-4,1.0000E-12
1540.5,0.7269E-4,1.0000E-12
1541.5,0.7159E-4,1.0000E-12
1542.5,0.7021E-4,1.0000E-12
1543.5,0.6891E-4,1.0000E-12
